,Customer_ID,Age,Subscription_Length_(months),Monthly_Fee,Usage_Rate,Referral_Count,Customer_Satisfaction,Service_Tier,Payment_Method,Active_Status,Auto-Renewal,Join_Date,Annual_Expenditure,Average_Monthly_Discount,Profitability
21340,21341,28,8,67.5,18,7,5,Premium,Venmo,True,True,2024-08-08,810.0,7.5,121.5
21341,21342,30,23,27.0,11,0,4,Basic,Bank Transfer,False,True,2023-08-14,324.0,3.0,29.700000000000003
21342,21343,68,21,75.0,19,0,4,Premium,Credit Card,False,False,2024-03-28,900.0,0.0,142.5
21343,21344,41,2,25.0,3,4,2,VIP,Credit Card,True,True,2024-05-30,300.0,0.0,7.5
21344,21345,46,10,67.5,9,2,3,Premium,Bank Transfer,False,True,2022-10-21,810.0,7.5,60.75
21345,21346,22,6,75.0,14,6,4,Premium,Venmo,False,False,2022-09-27,900.0,0.0,105.0
21346,21347,52,16,75.0,21,0,5,Premium,Credit Card,True,False,2022-12-31,900.0,0.0,157.5
21347,21348,36,10,67.5,21,0,5,Premium,Bank Transfer,True,True,2024-04-23,810.0,7.5,141.75
21348,21349,30,15,67.5,11,3,4,Premium,Bank Transfer,False,True,2023-07-01,810.0,7.5,74.25
21349,21350,22,21,50.0,20,7,5,Standard,PayPal,True,False,2024-01-19,600.0,0.0,100.0
21350,21351,61,20,100.0,10,0,3,VIP,Bank Transfer,False,False,2022-09-03,1200.0,0.0,100.0
21351,21352,31,10,75.0,12,2,4,Premium,Bank Transfer,True,False,2024-08-19,900.0,0.0,90.0
21352,21353,55,11,100.0,8,1,4,VIP,Bank Transfer,True,False,2023-09-18,1200.0,0.0,80.0
21353,21354,39,21,67.5,15,4,5,Premium,Credit Card,False,True,2024-06-18,810.0,7.5,101.25
21354,21355,26,2,25.0,10,8,4,Basic,PayPal,True,False,2024-05-12,300.0,0.0,25.0
21355,21356,66,22,100.0,12,1,4,VIP,Bank Transfer,False,False,2023-05-07,1200.0,0.0,120.0
21356,21357,57,10,90.0,18,2,5,VIP,Bank Transfer,False,True,2024-02-16,1080.0,10.0,162.0
21357,21358,43,21,67.5,20,2,5,Premium,Bank Transfer,False,True,2024-02-22,810.0,7.5,135.0
21358,21359,62,12,100.0,3,2,2,VIP,Bank Transfer,True,False,2024-06-28,1200.0,0.0,30.0
21359,21360,22,11,67.5,14,5,4,Premium,Venmo,False,True,2022-11-19,810.0,7.5,94.5
21360,21361,46,22,67.5,2,4,2,Premium,Credit Card,False,True,2023-04-25,810.0,7.5,13.5
21361,21362,39,15,75.0,18,3,4,Premium,Bank Transfer,False,False,2024-06-27,900.0,0.0,135.0
21362,21363,66,4,25.0,21,4,5,Premium,Bank Transfer,True,True,2022-11-07,300.0,0.0,52.5
21363,21364,20,5,25.0,21,7,5,VIP,Venmo,False,True,2023-12-15,300.0,0.0,52.5
21364,21365,45,24,67.5,12,0,4,Premium,Credit Card,False,True,2024-03-15,810.0,7.5,81.0
21365,21366,55,1,25.0,18,4,5,VIP,Bank Transfer,False,True,2024-03-07,300.0,0.0,45.0
21366,21367,31,1,25.0,12,0,4,VIP,Credit Card,False,False,2024-04-08,300.0,0.0,30.0
21367,21368,64,10,75.0,4,0,3,Premium,Bank Transfer,True,False,2023-01-22,900.0,0.0,30.0
21368,21369,31,4,25.0,16,1,5,Premium,Credit Card,True,False,2024-07-07,300.0,0.0,40.0
21369,21370,60,13,75.0,17,0,4,Premium,Credit Card,True,False,2022-12-06,900.0,0.0,127.5
21370,21371,28,14,67.5,21,8,5,Premium,PayPal,True,True,2023-03-11,810.0,7.5,141.75
21371,21372,26,19,45.0,16,7,5,Standard,Venmo,True,True,2022-10-14,540.0,5.0,72.0
21372,21373,55,5,25.0,16,2,4,Premium,Credit Card,False,False,2022-10-27,300.0,0.0,40.0
21373,21374,64,11,75.0,17,4,5,Premium,Credit Card,False,False,2024-04-17,900.0,0.0,127.5
21374,21375,61,8,90.0,0,0,1,VIP,Credit Card,True,True,2023-08-25,1080.0,10.0,0.0
21375,21376,23,1,25.0,19,7,4,Premium,Venmo,True,True,2024-08-08,300.0,0.0,47.5
21376,21377,18,5,25.0,16,9,5,Basic,Venmo,False,False,2023-03-12,300.0,0.0,40.0
21377,21378,42,21,75.0,1,2,3,Premium,Bank Transfer,True,False,2024-03-22,900.0,0.0,7.5
21378,21379,33,18,75.0,12,0,4,Premium,Bank Transfer,True,False,2024-03-24,900.0,0.0,90.0
21379,21380,69,13,100.0,19,1,5,VIP,Bank Transfer,True,False,2023-04-01,1200.0,0.0,190.0
21380,21381,32,5,25.0,2,2,1,Premium,Bank Transfer,False,False,2022-09-26,300.0,0.0,5.0
21381,21382,51,24,90.0,14,1,4,VIP,Bank Transfer,False,True,2023-08-20,1080.0,10.0,126.0
21382,21383,34,7,75.0,0,3,1,Premium,Credit Card,True,False,2023-10-21,900.0,0.0,0.0
21383,21384,20,12,27.0,21,8,5,Basic,PayPal,False,True,2022-10-11,324.0,3.0,56.7
21384,21385,20,2,25.0,13,8,3,Premium,PayPal,True,False,2022-09-23,300.0,0.0,32.5
21385,21386,54,13,100.0,1,4,2,VIP,Bank Transfer,True,False,2024-01-27,1200.0,0.0,10.0
21386,21387,34,14,100.0,19,3,4,VIP,Credit Card,False,False,2023-12-11,1200.0,0.0,190.0
21387,21388,66,6,100.0,18,0,5,VIP,Credit Card,True,True,2023-02-26,1200.0,0.0,180.0
21388,21389,69,16,100.0,16,4,4,VIP,Credit Card,True,False,2023-09-26,1200.0,0.0,160.0
21389,21390,55,10,67.5,18,0,5,Premium,Credit Card,True,True,2023-05-27,810.0,7.5,121.5
21390,21391,18,11,50.0,12,5,4,Standard,Venmo,True,False,2024-03-23,600.0,0.0,60.0
21391,21392,24,1,25.0,20,5,4,Standard,PayPal,True,False,2023-10-22,300.0,0.0,50.0
21392,21393,43,15,100.0,19,4,5,VIP,Credit Card,False,False,2024-04-22,1200.0,0.0,190.0
21393,21394,64,16,67.5,19,1,5,Premium,Credit Card,True,True,2024-06-13,810.0,7.5,128.25
21394,21395,56,10,90.0,12,0,4,VIP,Credit Card,False,True,2022-11-03,1080.0,10.0,108.0
21395,21396,36,10,67.5,21,0,4,Premium,Credit Card,True,True,2023-05-22,810.0,7.5,141.75
21396,21397,69,3,25.0,15,0,5,Premium,Bank Transfer,True,True,2024-06-27,300.0,0.0,37.5
21397,21398,47,11,90.0,7,1,3,VIP,Credit Card,True,True,2023-02-09,1080.0,10.0,63.0
21398,21399,60,11,67.5,10,3,4,Premium,Credit Card,False,True,2023-07-09,810.0,7.5,67.5
21399,21400,31,16,100.0,7,3,3,VIP,Bank Transfer,True,False,2024-07-10,1200.0,0.0,70.0
21400,21401,30,6,50.0,11,2,3,Standard,Bank Transfer,True,False,2023-01-21,600.0,0.0,55.0
21401,21402,37,9,67.5,16,4,4,Premium,Bank Transfer,False,True,2022-12-25,810.0,7.5,108.0
21402,21403,43,1,25.0,7,4,4,Premium,Bank Transfer,False,False,2024-08-05,300.0,0.0,17.5
21403,21404,44,6,75.0,20,1,5,Premium,Credit Card,False,True,2024-08-04,900.0,0.0,150.0
21404,21405,42,18,75.0,2,1,1,Premium,Bank Transfer,False,False,2023-11-25,900.0,0.0,15.0
21405,21406,26,13,45.0,16,6,5,Standard,PayPal,False,True,2023-04-15,540.0,5.0,72.0
21406,21407,58,2,25.0,12,2,4,Premium,Bank Transfer,True,True,2023-09-29,300.0,0.0,30.0
21407,21408,65,19,67.5,17,3,5,Premium,Credit Card,True,True,2024-04-14,810.0,7.5,114.75
21408,21409,29,2,25.0,19,9,4,Premium,Venmo,False,True,2023-01-11,300.0,0.0,47.5
21409,21410,27,4,25.0,19,7,5,Premium,Venmo,False,True,2023-08-05,300.0,0.0,47.5
21410,21411,23,4,25.0,15,5,5,Standard,PayPal,False,False,2024-01-10,300.0,0.0,37.5
21411,21412,67,10,75.0,13,3,4,Premium,Bank Transfer,True,False,2023-06-26,900.0,0.0,97.5
21412,21413,51,17,67.5,12,2,4,Premium,Credit Card,True,True,2023-11-17,810.0,7.5,81.0
21413,21414,69,24,75.0,10,3,4,Premium,Bank Transfer,False,False,2024-08-02,900.0,0.0,75.0
21414,21415,58,16,67.5,12,0,3,Premium,Credit Card,True,True,2024-05-17,810.0,7.5,81.0
21415,21416,36,21,90.0,14,4,3,VIP,Bank Transfer,False,True,2023-01-01,1080.0,10.0,126.0
21416,21417,23,8,50.0,15,5,5,Standard,Venmo,True,False,2023-04-15,600.0,0.0,75.0
21417,21418,19,6,75.0,12,7,3,Premium,PayPal,False,True,2022-12-07,900.0,0.0,90.0
21418,21419,32,2,25.0,11,0,3,Premium,Bank Transfer,True,False,2022-12-24,300.0,0.0,27.5
21419,21420,34,23,100.0,19,1,4,VIP,Credit Card,True,False,2024-03-07,1200.0,0.0,190.0
21420,21421,33,15,75.0,19,2,4,Premium,Bank Transfer,False,False,2022-11-17,900.0,0.0,142.5
21421,21422,45,23,67.5,6,1,2,Premium,Bank Transfer,False,True,2023-08-13,810.0,7.5,40.5
21422,21423,38,11,100.0,8,2,4,VIP,Credit Card,True,False,2023-11-07,1200.0,0.0,80.0
21423,21424,25,21,30.0,20,5,5,Basic,PayPal,False,False,2023-12-09,360.0,0.0,60.0
21424,21425,27,16,27.0,16,9,4,Basic,Venmo,True,True,2024-03-30,324.0,3.0,43.2
21425,21426,27,4,25.0,18,6,4,Standard,PayPal,False,False,2022-09-06,300.0,0.0,45.0
21426,21427,67,11,67.5,10,0,4,Premium,Credit Card,False,True,2024-06-16,810.0,7.5,67.5
21427,21428,27,14,75.0,13,6,4,Premium,PayPal,True,False,2023-02-27,900.0,0.0,97.5
21428,21429,26,8,100.0,21,7,5,VIP,Venmo,True,False,2024-03-13,1200.0,0.0,210.0
21429,21430,45,6,75.0,16,2,5,Premium,Credit Card,True,True,2023-02-14,900.0,0.0,120.0
21430,21431,41,21,90.0,5,4,3,VIP,Bank Transfer,False,True,2022-12-05,1080.0,10.0,45.0
21431,21432,36,23,75.0,1,3,2,Premium,Bank Transfer,True,False,2022-09-02,900.0,0.0,7.5
21432,21433,50,19,75.0,8,0,4,Premium,Credit Card,True,False,2024-05-23,900.0,0.0,60.0
21433,21434,21,4,25.0,21,8,5,VIP,PayPal,False,False,2023-12-01,300.0,0.0,52.5
21434,21435,20,4,25.0,13,7,4,VIP,PayPal,False,False,2023-11-07,300.0,0.0,32.5
21435,21436,59,24,100.0,10,1,3,VIP,Credit Card,True,False,2024-02-01,1200.0,0.0,100.0
21436,21437,29,6,100.0,13,8,4,VIP,PayPal,True,True,2024-08-29,1200.0,0.0,130.0
21437,21438,35,11,90.0,5,4,2,VIP,Bank Transfer,True,True,2023-11-16,1080.0,10.0,45.0
21438,21439,40,1,25.0,20,1,5,Premium,Credit Card,True,False,2022-10-15,300.0,0.0,50.0
21439,21440,37,2,25.0,21,0,5,VIP,Credit Card,True,False,2024-02-04,300.0,0.0,52.5
21440,21441,23,9,50.0,21,7,5,Standard,PayPal,True,False,2023-02-07,600.0,0.0,105.0
21441,21442,51,16,100.0,14,2,3,VIP,Credit Card,True,False,2022-12-28,1200.0,0.0,140.0
21442,21443,59,6,100.0,21,1,5,VIP,Bank Transfer,True,True,2022-10-04,1200.0,0.0,210.0
21443,21444,19,23,90.0,15,6,5,VIP,Venmo,True,True,2023-06-12,1080.0,10.0,135.0
21444,21445,47,9,75.0,19,1,5,Premium,Bank Transfer,True,False,2024-02-22,900.0,0.0,142.5
21445,21446,26,19,27.0,16,5,4,Basic,PayPal,True,True,2022-10-30,324.0,3.0,43.2
21446,21447,44,5,25.0,19,4,5,VIP,Bank Transfer,False,False,2022-10-22,300.0,0.0,47.5
21447,21448,59,21,75.0,15,0,5,Premium,Credit Card,True,False,2023-01-12,900.0,0.0,112.5
21448,21449,51,10,90.0,20,3,4,VIP,Credit Card,True,True,2024-08-09,1080.0,10.0,180.0
21449,21450,57,7,67.5,19,3,5,Premium,Credit Card,False,True,2023-12-02,810.0,7.5,128.25
21450,21451,41,2,25.0,8,3,3,VIP,Bank Transfer,False,True,2024-04-22,300.0,0.0,20.0
21451,21452,66,20,75.0,15,2,5,Premium,Credit Card,False,False,2023-11-16,900.0,0.0,112.5
21452,21453,34,4,25.0,9,3,4,VIP,Bank Transfer,True,False,2024-02-21,300.0,0.0,22.5
21453,21454,46,8,90.0,5,4,1,VIP,Credit Card,False,True,2023-12-09,1080.0,10.0,45.0
21454,21455,53,3,25.0,12,4,4,VIP,Credit Card,False,False,2024-01-01,300.0,0.0,30.0
21455,21456,67,2,25.0,14,0,4,VIP,Credit Card,True,False,2022-10-23,300.0,0.0,35.0
21456,21457,29,9,45.0,21,7,4,Standard,Venmo,False,True,2022-12-26,540.0,5.0,94.5
21457,21458,48,11,75.0,8,4,4,Premium,Credit Card,False,False,2022-10-20,900.0,0.0,60.0
21458,21459,66,4,25.0,14,2,4,Premium,Credit Card,True,True,2024-02-01,300.0,0.0,35.0
21459,21460,26,9,90.0,21,7,5,VIP,PayPal,False,True,2023-01-24,1080.0,10.0,189.0
21460,21461,36,6,75.0,14,4,4,Premium,Credit Card,True,False,2022-09-30,900.0,0.0,105.0
21461,21462,63,1,25.0,11,4,4,VIP,Credit Card,False,True,2024-08-23,300.0,0.0,27.5
21462,21463,63,3,25.0,21,4,5,Premium,Credit Card,False,False,2023-06-18,300.0,0.0,52.5
21463,21464,34,7,67.5,21,4,5,Premium,Credit Card,True,True,2022-12-30,810.0,7.5,141.75
21464,21465,19,9,30.0,21,6,5,Basic,PayPal,False,False,2023-01-23,360.0,0.0,63.0
21465,21466,57,8,75.0,18,3,5,Premium,Credit Card,False,False,2024-06-14,900.0,0.0,135.0
21466,21467,22,21,90.0,18,6,4,VIP,PayPal,True,True,2023-04-15,1080.0,10.0,162.0
21467,21468,56,13,100.0,9,0,4,VIP,Credit Card,False,False,2022-10-27,1200.0,0.0,90.0
21468,21469,65,24,90.0,2,1,1,VIP,Credit Card,True,True,2022-10-02,1080.0,10.0,18.0
21469,21470,33,18,67.5,11,0,4,Premium,Bank Transfer,False,True,2022-10-05,810.0,7.5,74.25
21470,21471,34,19,90.0,11,1,4,VIP,Bank Transfer,True,True,2024-01-30,1080.0,10.0,99.0
21471,21472,44,24,90.0,17,0,5,VIP,Credit Card,False,True,2024-03-05,1080.0,10.0,153.0
21472,21473,24,9,67.5,17,8,5,Premium,PayPal,False,True,2023-02-07,810.0,7.5,114.75
21473,21474,69,24,67.5,20,3,5,Premium,Credit Card,False,True,2024-08-02,810.0,7.5,135.0
21474,21475,25,20,90.0,16,8,5,VIP,Venmo,True,True,2023-01-04,1080.0,10.0,144.0
21475,21476,25,6,50.0,12,9,3,Standard,PayPal,True,True,2024-06-30,600.0,0.0,60.0
21476,21477,40,21,67.5,14,2,3,Premium,Bank Transfer,False,True,2024-04-18,810.0,7.5,94.5
21477,21478,49,12,100.0,19,0,5,VIP,Credit Card,True,False,2023-06-30,1200.0,0.0,190.0
21478,21479,60,4,25.0,13,0,4,Premium,Credit Card,False,True,2024-04-19,300.0,0.0,32.5
21479,21480,64,9,67.5,9,4,3,Premium,Credit Card,False,True,2023-05-06,810.0,7.5,60.75
21480,21481,35,10,75.0,15,3,5,Premium,Bank Transfer,True,False,2024-06-24,900.0,0.0,112.5
21481,21482,55,3,25.0,17,0,4,VIP,Credit Card,False,False,2023-05-27,300.0,0.0,42.5
21482,21483,29,17,30.0,15,8,4,Basic,PayPal,False,False,2023-06-04,360.0,0.0,45.0
21483,21484,32,7,90.0,16,3,5,VIP,Credit Card,True,True,2024-08-14,1080.0,10.0,144.0
21484,21485,45,8,100.0,16,1,4,VIP,Credit Card,True,False,2024-04-01,1200.0,0.0,160.0
21485,21486,55,11,90.0,11,3,4,VIP,Credit Card,True,True,2023-05-28,1080.0,10.0,99.0
21486,21487,67,13,67.5,10,0,3,Premium,Credit Card,False,True,2023-12-27,810.0,7.5,67.5
21487,21488,48,3,25.0,13,3,4,Premium,Bank Transfer,True,False,2023-08-01,300.0,0.0,32.5
21488,21489,69,19,67.5,16,3,4,Premium,Bank Transfer,True,True,2024-03-27,810.0,7.5,108.0
21489,21490,26,14,45.0,10,7,3,Standard,PayPal,True,True,2023-01-09,540.0,5.0,45.0
21490,21491,25,22,45.0,14,8,3,Standard,PayPal,True,True,2023-10-18,540.0,5.0,63.0
21491,21492,63,16,100.0,4,4,3,VIP,Credit Card,True,False,2024-05-25,1200.0,0.0,40.0
21492,21493,36,15,67.5,21,3,5,Premium,Credit Card,False,True,2024-06-14,810.0,7.5,141.75
21493,21494,68,2,25.0,13,3,4,Premium,Bank Transfer,False,False,2023-03-11,300.0,0.0,32.5
21494,21495,25,6,75.0,11,7,3,Premium,PayPal,False,True,2023-11-09,900.0,0.0,82.5
21495,21496,51,21,75.0,19,4,4,Premium,Bank Transfer,False,False,2023-06-27,900.0,0.0,142.5
21496,21497,21,7,27.0,14,9,3,Basic,PayPal,True,True,2023-07-28,324.0,3.0,37.800000000000004
21497,21498,48,9,100.0,2,1,2,VIP,Bank Transfer,False,False,2024-08-18,1200.0,0.0,20.0
21498,21499,55,9,75.0,17,3,5,Premium,Credit Card,True,False,2023-06-20,900.0,0.0,127.5
21499,21500,20,17,27.0,15,6,4,Basic,PayPal,True,True,2023-07-29,324.0,3.0,40.5
21500,21501,52,23,75.0,12,0,3,Premium,Credit Card,False,False,2022-11-05,900.0,0.0,90.0
21501,21502,36,3,25.0,11,0,4,Premium,Credit Card,True,False,2023-07-28,300.0,0.0,27.5
21502,21503,60,4,25.0,3,2,1,Premium,Credit Card,False,True,2024-07-18,300.0,0.0,7.5
21503,21504,46,2,25.0,6,1,1,VIP,Credit Card,True,False,2023-08-25,300.0,0.0,15.0
21504,21505,27,1,25.0,15,5,5,VIP,PayPal,False,False,2023-08-23,300.0,0.0,37.5
21505,21506,29,10,90.0,17,7,5,VIP,PayPal,True,True,2023-01-02,1080.0,10.0,153.0
21506,21507,63,3,25.0,4,0,2,Premium,Credit Card,True,False,2023-02-19,300.0,0.0,10.0
21507,21508,47,10,75.0,5,1,2,Premium,Bank Transfer,True,False,2023-05-04,900.0,0.0,37.5
21508,21509,47,9,90.0,4,1,1,VIP,Credit Card,False,True,2023-07-11,1080.0,10.0,36.0
21509,21510,35,17,67.5,18,2,5,Premium,Bank Transfer,True,True,2024-06-08,810.0,7.5,121.5
21510,21511,41,15,75.0,8,1,3,Premium,Credit Card,True,False,2022-11-04,900.0,0.0,60.0
21511,21512,49,3,25.0,17,3,5,Premium,Credit Card,False,False,2023-05-06,300.0,0.0,42.5
21512,21513,26,21,67.5,17,6,5,Premium,PayPal,False,True,2023-11-09,810.0,7.5,114.75
21513,21514,64,3,25.0,0,3,1,VIP,Credit Card,False,False,2024-05-17,300.0,0.0,0.0
21514,21515,41,4,25.0,13,4,3,VIP,Bank Transfer,False,True,2023-01-02,300.0,0.0,32.5
21515,21516,43,4,25.0,8,2,4,Premium,Bank Transfer,True,False,2024-02-04,300.0,0.0,20.0
21516,21517,20,17,90.0,16,7,4,VIP,Venmo,True,True,2022-10-18,1080.0,10.0,144.0
21517,21518,40,6,75.0,9,0,4,Premium,Credit Card,False,False,2024-03-14,900.0,0.0,67.5
21518,21519,28,11,30.0,10,9,4,Basic,Venmo,False,False,2023-04-09,360.0,0.0,30.0
21519,21520,27,12,45.0,20,5,4,Standard,Venmo,True,True,2023-09-16,540.0,5.0,90.0
21520,21521,67,23,75.0,10,0,3,Premium,Bank Transfer,True,False,2022-10-25,900.0,0.0,75.0
21521,21522,53,7,90.0,13,2,3,VIP,Credit Card,False,True,2023-01-18,1080.0,10.0,117.0
21522,21523,30,13,75.0,13,3,4,Premium,Bank Transfer,True,False,2023-05-23,900.0,0.0,97.5
21523,21524,46,6,75.0,7,0,4,Premium,Credit Card,True,True,2022-09-03,900.0,0.0,52.5
21524,21525,55,23,75.0,17,1,4,Premium,Credit Card,False,False,2024-06-11,900.0,0.0,127.5
21525,21526,30,3,25.0,18,4,4,Basic,Bank Transfer,True,False,2023-06-09,300.0,0.0,45.0
21526,21527,43,21,90.0,17,2,5,VIP,Bank Transfer,False,True,2022-12-08,1080.0,10.0,153.0
21527,21528,37,14,75.0,16,2,5,Premium,Bank Transfer,True,False,2024-05-22,900.0,0.0,120.0
21528,21529,22,14,75.0,11,8,4,Premium,Venmo,True,False,2023-08-28,900.0,0.0,82.5
21529,21530,37,23,67.5,13,4,4,Premium,Credit Card,True,True,2022-11-10,810.0,7.5,87.75
21530,21531,31,10,100.0,7,4,4,VIP,Bank Transfer,True,False,2023-03-20,1200.0,0.0,70.0
21531,21532,62,5,25.0,17,4,5,VIP,Bank Transfer,False,True,2023-12-10,300.0,0.0,42.5
21532,21533,31,2,25.0,8,2,3,Premium,Credit Card,True,False,2024-02-11,300.0,0.0,20.0
21533,21534,25,6,50.0,10,6,4,Standard,Venmo,True,True,2024-05-05,600.0,0.0,50.0
21534,21535,65,23,67.5,5,2,1,Premium,Credit Card,True,True,2024-04-30,810.0,7.5,33.75
21535,21536,30,11,67.5,5,2,1,Premium,Credit Card,False,True,2024-08-06,810.0,7.5,33.75
21536,21537,41,18,90.0,5,2,3,VIP,Credit Card,False,True,2023-08-28,1080.0,10.0,45.0
21537,21538,32,24,100.0,6,1,3,VIP,Credit Card,False,False,2023-08-12,1200.0,0.0,60.0
21538,21539,68,21,75.0,10,2,3,Premium,Credit Card,True,False,2023-02-07,900.0,0.0,75.0
21539,21540,18,11,67.5,18,7,4,Premium,PayPal,False,True,2023-12-01,810.0,7.5,121.5
21540,21541,39,24,100.0,10,4,3,VIP,Credit Card,False,False,2024-07-15,1200.0,0.0,100.0
21541,21542,51,15,75.0,20,4,5,Premium,Bank Transfer,True,False,2023-10-01,900.0,0.0,150.0
21542,21543,67,3,25.0,17,3,5,VIP,Bank Transfer,True,False,2023-07-11,300.0,0.0,42.5
21543,21544,68,2,25.0,11,0,4,Premium,Credit Card,True,True,2023-03-16,300.0,0.0,27.5
21544,21545,57,7,90.0,12,1,4,VIP,Bank Transfer,True,True,2023-09-22,1080.0,10.0,108.0
21545,21546,20,5,25.0,14,8,4,Basic,Venmo,True,False,2023-10-15,300.0,0.0,35.0
21546,21547,43,21,90.0,6,2,1,VIP,Credit Card,False,True,2024-04-14,1080.0,10.0,54.0
21547,21548,31,13,90.0,2,2,3,VIP,Bank Transfer,False,True,2024-05-16,1080.0,10.0,18.0
21548,21549,58,8,67.5,11,0,3,Premium,Bank Transfer,False,True,2023-09-20,810.0,7.5,74.25
21549,21550,25,9,90.0,16,9,5,VIP,Venmo,False,True,2022-09-21,1080.0,10.0,144.0
21550,21551,66,8,67.5,16,1,5,Premium,Bank Transfer,False,True,2023-06-11,810.0,7.5,108.0
21551,21552,33,10,90.0,10,3,4,VIP,Bank Transfer,False,True,2023-05-27,1080.0,10.0,90.0
21552,21553,59,2,25.0,9,4,4,Premium,Bank Transfer,False,False,2024-01-28,300.0,0.0,22.5
21553,21554,38,10,75.0,1,3,3,Premium,Bank Transfer,True,False,2023-08-15,900.0,0.0,7.5
21554,21555,27,11,75.0,17,5,4,Premium,PayPal,False,False,2024-07-13,900.0,0.0,127.5
21555,21556,42,23,100.0,11,3,4,VIP,Credit Card,False,False,2022-12-23,1200.0,0.0,110.0
21556,21557,55,11,90.0,8,3,3,VIP,Credit Card,False,True,2022-11-13,1080.0,10.0,72.0
21557,21558,39,5,25.0,21,4,5,Premium,Credit Card,False,False,2024-07-05,300.0,0.0,52.5
21558,21559,66,14,67.5,15,2,4,Premium,Credit Card,True,True,2023-03-24,810.0,7.5,101.25
21559,21560,65,23,67.5,13,2,3,Premium,Credit Card,False,True,2023-09-27,810.0,7.5,87.75
21560,21561,64,3,25.0,7,3,4,Premium,Credit Card,True,True,2024-08-23,300.0,0.0,17.5
21561,21562,63,20,67.5,15,3,5,Premium,Credit Card,False,True,2022-10-05,810.0,7.5,101.25
21562,21563,21,23,30.0,14,5,3,Basic,PayPal,False,False,2024-08-08,360.0,0.0,42.0
21563,21564,21,2,25.0,10,6,4,Basic,Venmo,False,True,2024-07-18,300.0,0.0,25.0
21564,21565,47,18,90.0,9,3,4,VIP,Bank Transfer,False,True,2023-01-31,1080.0,10.0,81.0
21565,21566,19,1,25.0,18,8,5,Standard,PayPal,False,False,2023-06-21,300.0,0.0,45.0
21566,21567,46,1,25.0,18,2,5,VIP,Credit Card,False,False,2024-06-23,300.0,0.0,45.0
21567,21568,60,17,90.0,6,1,3,VIP,Bank Transfer,False,True,2023-01-15,1080.0,10.0,54.0
21568,21569,53,6,100.0,5,0,1,VIP,Credit Card,False,True,2023-04-06,1200.0,0.0,50.0
21569,21570,38,13,90.0,3,3,3,VIP,Credit Card,True,True,2023-11-28,1080.0,10.0,27.0
21570,21571,38,21,90.0,8,2,4,VIP,Credit Card,True,True,2023-04-27,1080.0,10.0,72.0
21571,21572,65,24,100.0,3,4,1,VIP,Credit Card,True,False,2024-06-09,1200.0,0.0,30.0
21572,21573,38,21,90.0,10,4,4,VIP,Bank Transfer,True,True,2023-10-24,1080.0,10.0,90.0
21573,21574,21,1,25.0,15,6,5,Basic,PayPal,True,False,2024-05-21,300.0,0.0,37.5
21574,21575,18,24,45.0,12,5,4,Standard,PayPal,False,True,2024-01-18,540.0,5.0,54.0
21575,21576,43,6,75.0,11,2,3,Premium,Credit Card,True,True,2023-08-11,900.0,0.0,82.5
21576,21577,68,8,90.0,12,4,3,VIP,Bank Transfer,True,True,2023-05-21,1080.0,10.0,108.0
21577,21578,19,13,27.0,16,9,5,Basic,PayPal,True,True,2024-04-12,324.0,3.0,43.2
21578,21579,26,2,25.0,18,8,5,Premium,Venmo,False,True,2023-03-24,300.0,0.0,45.0
21579,21580,62,8,75.0,20,0,4,Premium,Credit Card,False,False,2023-10-04,900.0,0.0,150.0
21580,21581,35,22,75.0,2,4,3,Premium,Credit Card,True,False,2023-12-06,900.0,0.0,15.0
21581,21582,65,1,25.0,21,0,5,VIP,Credit Card,True,False,2023-09-22,300.0,0.0,52.5
21582,21583,65,13,100.0,3,4,3,VIP,Credit Card,True,False,2022-11-16,1200.0,0.0,30.0
21583,21584,59,1,25.0,4,4,3,VIP,Credit Card,True,True,2024-05-29,300.0,0.0,10.0
21584,21585,58,10,100.0,17,4,5,VIP,Credit Card,True,False,2022-12-28,1200.0,0.0,170.0
21585,21586,28,5,25.0,13,6,3,Basic,Venmo,False,True,2024-06-22,300.0,0.0,32.5
21586,21587,42,23,100.0,4,0,1,VIP,Credit Card,True,False,2024-04-27,1200.0,0.0,40.0
21587,21588,43,20,90.0,18,1,5,VIP,Bank Transfer,False,True,2023-08-14,1080.0,10.0,162.0
21588,21589,53,13,100.0,3,2,2,VIP,Credit Card,True,False,2024-02-25,1200.0,0.0,30.0
21589,21590,59,5,25.0,11,2,4,VIP,Credit Card,False,False,2023-04-13,300.0,0.0,27.5
21590,21591,52,10,75.0,13,3,4,Premium,Credit Card,False,False,2023-01-27,900.0,0.0,97.5
21591,21592,55,3,25.0,11,3,3,Premium,Credit Card,False,False,2023-10-24,300.0,0.0,27.5
21592,21593,20,2,25.0,14,6,3,VIP,Venmo,False,False,2024-04-18,300.0,0.0,35.0
21593,21594,58,2,25.0,0,3,3,Premium,Bank Transfer,False,True,2022-12-19,300.0,0.0,0.0
21594,21595,52,5,25.0,18,0,4,Premium,Credit Card,False,False,2024-04-04,300.0,0.0,45.0
21595,21596,67,4,25.0,18,1,5,VIP,Bank Transfer,True,False,2024-05-21,300.0,0.0,45.0
21596,21597,57,2,25.0,8,1,3,VIP,Credit Card,True,True,2023-09-08,300.0,0.0,20.0
21597,21598,39,21,100.0,8,1,4,VIP,Bank Transfer,False,False,2024-04-11,1200.0,0.0,80.0
