Product_ID,Customer_ID,Review_ID,Price,Discount_Amount,Review_Length,Delivery_Time,Verified_Purchase,Review_Date,Customer_Age_Group,Product_Category,Product_Name,Contains_Image,Rating
20835,5106,25835,48.38,10.0,387,9.6,True,2024-03-25,35-44,Apparel,Yoga Pants,False,2
20836,5452,25836,28.92,25.0,418,15.0,False,2024-06-28,35-44,Home Goods,Dresser,True,1
20837,8830,25837,44.94,25.0,354,3.8,True,2024-01-02,35-44,Home Goods,Shoe Rack,True,5
20838,7519,25838,37.16,10.0,497,12.9,True,2024-01-27,35-44,Home Goods,Throw Blanket,False,4
20839,2791,25839,95.75,25.0,238,2.7,True,2024-08-20,35-44,Electronics,Electronic Organizer,True,2
20840,3129,25840,19.33,25.0,158,8.5,True,2024-08-27,35-44,Home Goods,Curtain Rod,True,3
20841,5252,25841,83.85,10.0,351,6.6,True,2024-02-03,35-44,Electronics,Electronic Scale,True,2
20842,1333,25842,22.96,50.0,129,10.8,False,2024-07-23,35-44,Home Goods,Toaster,True,4
20843,5346,25843,48.89,50.0,58,9.1,False,2024-07-26,35-44,Apparel,Denim Jacket,False,4
20844,7223,25844,72.28,10.0,164,11.7,False,2024-03-15,35-44,Electronics,Tablet,False,5
20845,2779,25845,25.05,50.0,174,6.6,True,2024-01-06,35-44,Home Goods,Storage Containers,True,2
20846,9073,25846,23.66,50.0,177,8.9,True,2024-01-15,35-44,Apparel,Denim Jacket,True,3
20847,7958,25847,36.91,50.0,278,12.9,False,2024-06-20,35-44,Home Goods,Garbage Bin,True,2
20848,8516,25848,10.17,50.0,397,2.4,True,2024-05-12,35-44,Home Goods,Area Rug,True,2
20849,7259,25849,58.85,10.0,418,2.6,False,2024-01-07,35-44,Electronics,Laptop Stand,True,2
20850,9677,25850,48.39,10.0,210,11.9,True,2024-02-15,35-44,Home Goods,Tablecloth,False,1
20851,1147,25851,51.73,25.0,59,14.5,False,2024-06-23,35-44,Electronics,Keyboard,False,2
20852,7248,25852,22.45,10.0,438,9.7,False,2024-03-22,35-44,Apparel,Pajamas,True,4
20853,5571,25853,38.94,50.0,143,13.5,False,2024-05-06,35-44,Home Goods,Shoe Rack,True,3
20854,6990,25854,45.07,50.0,146,7.4,False,2024-07-13,35-44,Home Goods,Dresser,False,3
20855,9228,25855,50.8,10.0,111,14.9,False,2024-04-15,35-44,Electronics,Wi-Fi Extender,True,3
20856,6889,25856,25.65,10.0,319,5.1,False,2024-03-25,35-44,Home Goods,Shower Curtain,False,1
20857,8352,25857,12.65,50.0,380,6.8,False,2024-01-06,35-44,Apparel,Knit Hat,False,2
20858,8177,25858,21.24,10.0,193,12.9,False,2024-08-09,35-44,Home Goods,Cookware Set,False,5
20859,3115,25859,47.53,25.0,53,9.5,False,2024-07-05,35-44,Home Goods,Curtain Rod,True,3
20860,3979,25860,46.62,50.0,381,4.8,True,2024-02-20,35-44,Apparel,Shirt,True,3
20861,3851,25861,23.9,25.0,264,10.8,True,2024-06-02,35-44,Home Goods,Rug,True,3
20862,3212,25862,10.48,50.0,433,3.0,False,2024-08-22,35-44,Home Goods,Shower Curtain,True,5
20863,8390,25863,45.88,50.0,126,3.7,True,2024-07-24,35-44,Home Goods,Dining Table,False,4
20864,7551,25864,14.94,25.0,384,9.5,True,2024-06-12,35-44,Electronics,Camera,True,5
20865,2137,25865,41.19,10.0,163,14.9,False,2024-07-20,35-44,Home Goods,Bed Frame,True,2
20866,5389,25866,26.53,10.0,357,3.5,False,2024-07-19,35-44,Apparel,Yoga Pants,False,1
20867,6375,25867,26.35,10.0,260,13.6,False,2024-07-22,35-44,Apparel,Bomber Jacket,True,5
20868,4429,25868,12.33,10.0,136,11.9,False,2024-08-05,35-44,Electronics,Camera,True,2
20869,5251,25869,20.66,10.0,475,11.7,False,2024-03-30,35-44,Home Goods,Dining Table,False,2
20870,9044,25870,73.54,25.0,461,6.3,False,2024-02-15,35-44,Electronics,Wi-Fi Extender,False,4
20871,1476,25871,18.38,50.0,394,8.3,True,2024-08-25,35-44,Home Goods,Wardrobe,True,5
20872,5078,25872,25.88,10.0,470,3.3,True,2024-02-10,35-44,Home Goods,Curtain Rod,True,4
20873,5093,25873,30.24,50.0,354,7.8,True,2024-03-03,35-44,Apparel,Raincoat,False,2
20874,3157,25874,49.19,10.0,54,6.5,False,2024-06-23,35-44,Apparel,Bermuda Shorts,False,1
20875,6005,25875,64.92,25.0,291,11.5,True,2024-01-08,35-44,Electronics,Monitor,True,2
20876,5731,25876,35.2,10.0,234,9.2,True,2024-04-15,35-44,Apparel,Blazer,False,1
20877,3723,25877,88.89,50.0,146,7.1,True,2024-06-29,35-44,Electronics,Digital Audio Player,True,2
20878,8686,25878,21.3,50.0,245,10.4,False,2024-02-12,35-44,Home Goods,Garbage Bin,True,5
20879,3183,25879,13.86,10.0,307,7.8,False,2024-08-16,35-44,Home Goods,Kitchen Island,True,2
20880,2998,25880,50.63,50.0,186,6.6,True,2024-02-15,35-44,Electronics,Smart Doorbell,False,2
20881,2258,25881,15.65,50.0,178,2.8,True,2024-04-15,35-44,Home Goods,Blender,True,5
20882,6422,25882,55.24,10.0,56,14.9,False,2024-07-30,35-44,Electronics,External Hard Drive,True,5
20883,7619,25883,25.68,50.0,243,9.4,False,2024-05-12,35-44,Apparel,Bomber Jacket,False,5
20884,1241,25884,31.15,50.0,70,3.6,False,2024-05-13,35-44,Home Goods,Lamp,False,2
20885,7388,25885,35.51,50.0,57,3.1,True,2024-04-09,35-44,Apparel,Skirt,True,1
20886,4509,25886,31.19,25.0,433,6.4,False,2024-06-28,35-44,Electronics,Router,True,1
20887,5845,25887,33.2,25.0,173,11.9,True,2024-02-16,35-44,Home Goods,Sofa,False,1
20888,3406,25888,22.19,10.0,150,2.0,False,2024-06-24,35-44,Home Goods,Mirror,False,5
20889,2816,25889,27.26,10.0,481,8.2,True,2024-08-28,35-44,Home Goods,Throw Blanket,False,2
20890,1713,25890,12.64,10.0,261,6.5,True,2024-07-09,35-44,Electronics,E-Reader,True,2
20891,8123,25891,93.76,10.0,214,11.3,False,2024-01-17,35-44,Electronics,Headphones,True,2
20892,7173,25892,22.02,25.0,440,11.3,False,2024-03-19,35-44,Apparel,Rain Boots,True,2
20893,1293,25893,32.74,25.0,411,6.4,False,2024-08-26,35-44,Home Goods,Shower Curtain,True,1
20894,3378,25894,89.4,50.0,414,9.5,False,2024-01-27,35-44,Electronics,External Hard Drive,True,3
20895,1230,25895,22.96,10.0,284,1.5,True,2024-03-24,35-44,Apparel,Sweater,False,4
20896,2403,25896,15.17,25.0,478,12.4,False,2024-04-25,35-44,Apparel,Sweatshirt,False,5
20897,8219,25897,36.14,50.0,282,8.4,True,2024-08-26,35-44,Apparel,Suit,True,3
20898,9394,25898,12.13,50.0,387,13.4,True,2024-05-13,35-44,Home Goods,Dish Rack,True,5
20899,6562,25899,16.01,25.0,64,5.4,False,2024-02-25,35-44,Home Goods,Bed Frame,False,2
20900,5295,25900,41.21,25.0,323,3.8,True,2024-03-14,35-44,Home Goods,Storage Containers,False,4
20901,1026,25901,81.69,10.0,232,14.8,False,2024-04-27,35-44,Electronics,External Hard Drive,True,5
20902,1827,25902,22.32,10.0,421,12.9,False,2024-06-21,35-44,Home Goods,Wardrobe,False,1
20903,9972,25903,40.47,10.0,349,9.5,True,2024-03-01,35-44,Apparel,Blazer,True,3
20904,8479,25904,36.47,50.0,290,11.0,True,2024-08-15,35-44,Home Goods,Throw Blanket,False,4
20905,5906,25905,30.4,25.0,67,2.0,True,2024-05-25,35-44,Apparel,Bomber Jacket,False,2
20906,8570,25906,39.87,10.0,133,1.7,True,2024-01-06,35-44,Home Goods,Dresser,True,3
20907,7806,25907,29.85,50.0,256,9.9,True,2024-04-22,35-44,Apparel,Bermuda Shorts,False,5
20908,8594,25908,15.99,25.0,374,7.3,False,2024-08-11,35-44,Apparel,Polo Shirt,False,1
20909,2851,25909,36.05,25.0,202,4.8,False,2024-02-29,35-44,Home Goods,End Table,False,5
20910,6547,25910,65.87,25.0,119,12.0,False,2024-06-06,35-44,Electronics,Fitness Tracker,False,1
20911,1480,25911,33.4,50.0,404,8.2,False,2024-03-01,35-44,Home Goods,Throw Blanket,True,1
20912,9838,25912,33.04,10.0,349,14.8,False,2024-06-12,35-44,Home Goods,Vase,True,2
20913,1627,25913,42.2,50.0,155,9.6,True,2024-06-19,35-44,Apparel,Button-Up Shirt,True,4
20914,2989,25914,31.61,50.0,107,14.5,False,2024-01-10,35-44,Home Goods,Picture Frame,False,3
20915,4664,25915,38.55,50.0,91,11.4,True,2024-02-12,35-44,Home Goods,Bath Mat,True,5
20916,5760,25916,63.63,25.0,257,10.7,True,2024-08-13,35-44,Electronics,Game Console,False,4
20917,6969,25917,35.6,50.0,324,8.1,True,2024-08-01,35-44,Home Goods,Toaster,False,1
20918,3155,25918,46.61,25.0,152,9.1,True,2024-08-02,35-44,Apparel,Coat,False,1
20919,8253,25919,16.21,10.0,390,11.7,False,2024-03-11,35-44,Home Goods,Blender,True,3
20920,7296,25920,12.67,25.0,194,7.8,True,2024-05-02,35-44,Apparel,Robe,False,1
20921,6701,25921,18.2,10.0,193,1.2,False,2024-02-14,35-44,Home Goods,Laundry Basket,True,1
20922,8878,25922,42.88,25.0,244,5.9,False,2024-02-12,35-44,Home Goods,Ottoman,True,5
20923,9684,25923,35.79,25.0,267,1.8,True,2024-06-29,35-44,Apparel,Leather Jacket,True,5
20924,9560,25924,26.73,50.0,418,3.2,True,2024-06-05,35-44,Apparel,Overalls,False,2
20925,9431,25925,45.17,50.0,277,14.4,False,2024-01-25,35-44,Home Goods,Bedding Set,True,5
20926,4318,25926,13.42,10.0,329,9.0,False,2024-04-06,35-44,Home Goods,Picture Frame,True,2
20927,4817,25927,49.68,50.0,465,12.6,True,2024-04-25,35-44,Home Goods,Shoe Rack,True,3
20928,8512,25928,42.67,50.0,449,13.7,False,2024-03-18,35-44,Home Goods,Microwave,True,2
20929,6115,25929,48.4,10.0,477,2.8,True,2024-07-20,35-44,Home Goods,Bed Frame,True,2
20930,6117,25930,35.27,50.0,317,11.4,False,2024-03-12,35-44,Home Goods,Mirror,True,5
20931,4681,25931,97.03,25.0,479,3.5,False,2024-08-10,35-44,Electronics,Electronic Organizer,True,2
20932,9387,25932,16.82,50.0,119,3.1,True,2024-01-05,35-44,Home Goods,Dining Chairs,True,3
20933,1318,25933,40.51,25.0,282,3.8,False,2024-01-06,35-44,Home Goods,Coffee Maker,True,3
20934,6416,25934,35.33,10.0,177,11.0,False,2024-04-07,35-44,Home Goods,Dishwasher Safe Container,True,1
20935,6443,25935,24.2,50.0,484,9.6,True,2024-08-22,35-44,Electronics,Smartphone,True,5
20936,9642,25936,45.68,25.0,351,4.4,True,2024-05-25,35-44,Home Goods,Toaster,True,4
20937,9038,25937,49.92,10.0,59,7.8,True,2024-03-08,35-44,Home Goods,Kitchen Island,True,1
20938,3779,25938,12.83,25.0,92,3.3,False,2024-08-29,35-44,Apparel,Sweatshirt,False,1
20939,4879,25939,28.46,50.0,72,6.7,True,2024-07-10,35-44,Home Goods,End Table,True,4
20940,1109,25940,43.21,10.0,452,6.7,True,2024-06-12,35-44,Home Goods,Wardrobe,True,5
20941,4267,25941,38.31,50.0,476,12.7,False,2024-02-27,35-44,Apparel,Leggings,False,4
20942,5475,25942,42.32,10.0,66,10.5,True,2024-07-17,35-44,Electronics,VR Headset,False,1
20943,8375,25943,31.07,50.0,153,3.3,True,2024-07-04,35-44,Apparel,Hoodie,True,4
20944,9918,25944,13.34,25.0,414,6.2,True,2024-03-09,35-44,Apparel,Tracksuit,True,2
20945,3103,25945,45.41,50.0,297,5.3,False,2024-07-09,35-44,Apparel,Yoga Pants,False,5
20946,5858,25946,23.33,50.0,178,4.6,False,2024-06-12,35-44,Home Goods,Shoe Rack,True,4
20947,7795,25947,85.88,50.0,469,13.9,True,2024-01-17,35-44,Electronics,Bluetooth Speaker,True,3
20948,2011,25948,20.02,25.0,206,12.6,False,2024-08-04,35-44,Apparel,Hat,True,4
20949,3667,25949,35.98,50.0,114,11.8,True,2024-06-14,35-44,Apparel,Polo Shirt,True,5
20950,1453,25950,28.24,10.0,67,14.7,False,2024-01-18,35-44,Home Goods,Wall Art,True,1
20951,3010,25951,40.52,10.0,366,8.4,False,2024-07-17,35-44,Apparel,Yoga Pants,False,3
20952,5534,25952,31.72,25.0,436,10.6,True,2024-05-01,35-44,Apparel,Thermal Underwear,True,2
20953,8028,25953,11.2,10.0,454,1.0,False,2024-01-28,35-44,Apparel,Shorts,True,3
20954,7378,25954,16.72,25.0,249,2.9,False,2024-07-21,35-44,Home Goods,Dish Rack,True,2
20955,5999,25955,13.2,25.0,178,8.4,False,2024-03-05,35-44,Home Goods,Blender,True,4
20956,5372,25956,36.39,50.0,385,14.2,True,2024-04-10,35-44,Apparel,Trench Coat,False,5
20957,1472,25957,13.96,10.0,207,13.9,False,2024-06-26,35-44,Apparel,Leather Jacket,False,4
20958,2849,25958,41.55,10.0,221,10.8,False,2024-01-17,35-44,Home Goods,Dishwasher Safe Container,True,2
20959,3917,25959,28.1,10.0,406,12.9,True,2024-07-22,35-44,Home Goods,End Table,True,5
20960,7141,25960,12.57,10.0,462,11.8,True,2024-07-29,35-44,Home Goods,Rug,True,4
20961,4423,25961,24.57,25.0,250,9.1,True,2024-02-12,35-44,Home Goods,Dresser,False,4
20962,7466,25962,16.42,10.0,159,2.5,False,2024-07-23,35-44,Home Goods,Bookshelf,False,1
20963,3489,25963,83.62,50.0,231,11.2,False,2024-06-22,35-44,Electronics,TV,True,2
20964,4404,25964,35.09,25.0,483,12.5,True,2024-05-26,35-44,Home Goods,Outdoor Furniture,False,1
20965,3846,25965,31.36,25.0,126,12.6,False,2024-08-09,35-44,Home Goods,Cutlery Set,False,5
20966,3789,25966,35.05,50.0,271,13.8,True,2024-05-17,35-44,Home Goods,Dresser,False,4
20967,3855,25967,44.81,10.0,355,5.4,True,2024-01-18,35-44,Home Goods,Coffee Table,True,1
20968,7648,25968,24.16,25.0,256,2.5,False,2024-03-13,35-44,Home Goods,Vase,True,3
20969,7210,25969,20.67,25.0,69,11.7,True,2024-06-29,35-44,Apparel,Leather Jacket,True,2
20970,5337,25970,42.18,25.0,409,11.7,True,2024-01-01,35-44,Home Goods,Toaster,False,3
20971,9367,25971,33.68,10.0,97,1.4,True,2024-03-11,35-44,Home Goods,Cookware Set,True,4
20972,6130,25972,14.47,50.0,250,9.7,False,2024-06-28,35-44,Home Goods,Dish Rack,False,4
20973,6992,25973,44.67,10.0,320,2.8,True,2024-04-02,35-44,Home Goods,Area Rug,True,4
20974,2144,25974,20.15,50.0,383,6.1,False,2024-08-04,35-44,Home Goods,Dresser,True,2
20975,6522,25975,30.59,25.0,492,9.4,False,2024-07-29,35-44,Apparel,Gloves,False,3
20976,9453,25976,16.57,25.0,440,10.8,False,2024-06-24,35-44,Home Goods,Wardrobe,True,1
20977,7716,25977,41.22,50.0,319,4.8,True,2024-02-28,35-44,Home Goods,Wardrobe,False,3
20978,6699,25978,29.4,25.0,377,9.6,True,2024-06-28,35-44,Home Goods,Cutlery Set,False,4
20979,8390,25979,43.56,25.0,310,12.4,False,2024-06-02,35-44,Home Goods,Bookshelf,True,3
20980,7074,25980,36.51,25.0,309,14.2,False,2024-02-23,35-44,Home Goods,Curtain Rod,True,2
20981,6781,25981,29.42,10.0,187,5.4,True,2024-02-11,35-44,Home Goods,Dresser,True,1
20982,3251,25982,46.18,10.0,67,13.5,False,2024-01-20,35-44,Electronics,Smart Home Hub,True,3
20983,7466,25983,28.61,50.0,391,11.1,True,2024-07-10,35-44,Home Goods,Bookshelf,True,5
20984,1112,25984,23.53,10.0,282,6.4,True,2024-01-09,35-44,Apparel,Denim Jacket,False,4
20985,4382,25985,27.1,50.0,401,14.5,True,2024-08-15,35-44,Home Goods,Nightstand,False,4
20986,7172,25986,29.17,10.0,411,11.3,False,2024-03-16,35-44,Electronics,Electronic Cigarette,False,4
20987,8806,25987,78.75,50.0,268,10.0,True,2024-07-23,35-44,Electronics,Smart Light Bulb,False,3
20988,1762,25988,41.58,50.0,390,12.6,True,2024-03-24,35-44,Apparel,Suit,True,1
20989,5185,25989,45.33,50.0,241,13.6,False,2024-01-06,35-44,Home Goods,Bookshelf,True,3
20990,5084,25990,48.9,50.0,173,9.3,True,2024-02-23,35-44,Apparel,Button-Up Shirt,False,3
20991,7816,25991,82.15,10.0,88,2.7,False,2024-04-11,35-44,Electronics,Bluetooth Speaker,True,4
20992,8132,25992,34.31,50.0,195,5.7,False,2024-02-26,35-44,Apparel,Rain Boots,False,3
20993,8678,25993,16.91,25.0,473,6.0,False,2024-04-08,35-44,Electronics,Bluetooth Speaker,False,2
20994,1702,25994,37.13,10.0,325,9.7,False,2024-01-10,35-44,Home Goods,Dining Chairs,True,5
20995,9668,25995,12.84,25.0,375,11.6,False,2024-07-08,35-44,Apparel,Denim Jacket,True,2
20996,5363,25996,38.72,10.0,468,3.3,False,2024-02-19,35-44,Apparel,Blazer,False,3
20997,3660,25997,39.53,10.0,395,1.0,False,2024-04-17,35-44,Home Goods,Kitchen Island,True,1
20998,7794,25998,93.78,25.0,367,6.1,True,2024-08-01,35-44,Electronics,Laptop Stand,False,4
20999,8214,25999,80.9,25.0,210,3.9,True,2024-06-25,35-44,Electronics,Headphones,False,1
21000,1930,26000,19.8,25.0,301,3.2,True,2024-06-19,35-44,Home Goods,Coffee Table,True,2
21001,7317,26001,26.52,10.0,152,11.9,False,2024-01-07,35-44,Home Goods,End Table,False,2
21002,1208,26002,38.72,50.0,368,14.7,True,2024-06-29,35-44,Home Goods,Chair,True,3
21003,4812,26003,45.48,25.0,85,3.8,True,2024-07-02,35-44,Apparel,Blouse,True,2
21004,8677,26004,45.4,50.0,222,5.0,False,2024-07-16,35-44,Home Goods,Storage Bench,True,5
21005,5576,26005,21.59,10.0,248,1.7,True,2024-07-19,35-44,Home Goods,Area Rug,False,5
21006,9008,26006,17.72,25.0,304,5.6,True,2024-05-31,35-44,Home Goods,Coffee Table,True,2
21007,8188,26007,26.3,50.0,103,6.1,True,2024-05-24,35-44,Electronics,Mouse,False,3
21008,8509,26008,46.88,50.0,321,12.0,False,2024-02-01,35-44,Electronics,Action Camera Accessories,False,4
21009,4084,26009,13.12,50.0,395,10.0,True,2024-07-18,35-44,Home Goods,Vase,True,4
21010,5640,26010,10.65,50.0,292,2.3,False,2024-08-22,35-44,Apparel,Poncho,False,5
21011,7592,26011,14.79,50.0,270,10.6,True,2024-06-23,35-44,Home Goods,Mirror,True,5
21012,2078,26012,22.13,10.0,232,9.4,False,2024-08-18,35-44,Home Goods,Shower Curtain,True,4
21013,3651,26013,13.54,50.0,142,14.7,True,2024-06-09,35-44,Apparel,Dress Shirt,True,1
21014,8436,26014,24.32,25.0,169,12.8,True,2024-02-15,35-44,Apparel,Blouse,False,5
21015,3469,26015,36.1,25.0,465,11.0,False,2024-01-04,35-44,Home Goods,Dining Chairs,True,4
21016,7278,26016,10.54,10.0,358,6.8,False,2024-08-07,35-44,Home Goods,Coffee Maker,True,2
21017,1084,26017,31.99,50.0,188,8.1,False,2024-01-16,35-44,Apparel,Sun Hat,True,5
21018,4842,26018,32.95,50.0,497,4.5,True,2024-07-20,35-44,Home Goods,Dresser,True,1
21019,8069,26019,19.88,50.0,158,13.8,False,2024-05-02,35-44,Apparel,Trench Coat,False,2
21020,4307,26020,24.15,25.0,93,12.4,False,2024-08-24,35-44,Home Goods,Curtains,True,2
21021,6265,26021,46.02,50.0,215,14.1,False,2024-08-11,35-44,Home Goods,Bookshelf,True,1
21022,5241,26022,47.36,50.0,88,6.6,True,2024-05-17,35-44,Electronics,Streaming Device,True,3
21023,9344,26023,73.11,10.0,153,12.5,True,2024-03-20,35-44,Electronics,Laptop Stand,True,3
21024,5254,26024,27.48,25.0,340,7.3,True,2024-05-07,35-44,Home Goods,Bedding Set,True,4
21025,3092,26025,70.57,50.0,362,12.7,False,2024-06-18,35-44,Electronics,Smartwatch,True,4
21026,6728,26026,14.4,10.0,227,13.1,False,2024-03-18,35-44,Apparel,Robe,False,2
21027,5740,26027,84.18,25.0,331,12.7,True,2024-08-19,35-44,Electronics,Keyboard,False,2
21028,3369,26028,23.75,25.0,221,1.3,True,2024-05-08,35-44,Home Goods,Clock,False,1
21029,7435,26029,25.46,50.0,474,1.0,False,2024-02-24,35-44,Home Goods,Cutlery Set,True,2
21030,4219,26030,31.01,50.0,313,5.2,False,2024-01-15,35-44,Apparel,Rain Boots,True,2
21031,1236,26031,12.61,10.0,355,8.2,True,2024-01-23,35-44,Home Goods,Shoe Rack,True,5
21032,7963,26032,19.17,25.0,431,1.5,True,2024-06-04,35-44,Home Goods,Garbage Bin,True,5
21033,9271,26033,98.52,50.0,246,1.6,False,2024-03-09,35-44,Electronics,Electric Toothbrush,True,1
21034,6049,26034,16.22,10.0,277,4.5,False,2024-03-30,35-44,Apparel,Vest,True,3
21035,3469,26035,29.78,25.0,280,9.8,True,2024-04-14,35-44,Home Goods,Sofa,True,3
21036,1360,26036,26.87,50.0,134,13.8,True,2024-07-29,35-44,Home Goods,Area Rug,False,4
21037,9351,26037,16.8,50.0,223,4.6,True,2024-08-10,35-44,Electronics,Digital Audio Player,True,5
21038,5070,26038,23.7,50.0,322,4.5,False,2024-02-27,35-44,Home Goods,Shower Curtain,False,4
21039,5899,26039,23.99,10.0,131,10.7,True,2024-07-13,35-44,Apparel,Beanie,True,4
21040,1066,26040,44.83,10.0,172,6.7,False,2024-01-12,35-44,Home Goods,Wardrobe,True,3
21041,8829,26041,29.24,10.0,461,14.5,False,2024-02-23,35-44,Home Goods,Sofa,True,2
21042,6254,26042,26.8,10.0,270,10.3,False,2024-03-12,35-44,Apparel,Cargo Pants,False,4
21043,6817,26043,31.95,10.0,478,3.5,True,2024-04-21,35-44,Apparel,Shirt,False,3
21044,7225,26044,40.61,25.0,274,5.0,True,2024-02-04,35-44,Home Goods,Curtain Rod,True,5
21045,4095,26045,10.07,10.0,423,8.1,False,2024-06-05,35-44,Home Goods,Wall Art,True,1
21046,5722,26046,36.47,10.0,441,7.6,False,2024-04-04,35-44,Home Goods,Blender,True,4
21047,5603,26047,48.67,10.0,129,8.4,False,2024-04-16,35-44,Home Goods,Throw Blanket,True,4
21048,6804,26048,33.9,50.0,447,5.4,True,2024-04-12,35-44,Home Goods,Dining Chairs,False,2
21049,9049,26049,46.05,25.0,493,6.0,True,2024-03-04,35-44,Apparel,Skirt,True,4
21050,4723,26050,29.33,50.0,418,14.5,True,2024-07-17,35-44,Apparel,Trench Coat,True,4
21051,8227,26051,26.11,25.0,423,14.1,False,2024-02-22,35-44,Apparel,Hat,False,3
21052,9113,26052,67.65,25.0,319,6.4,False,2024-04-27,35-44,Electronics,Fitness Tracker,True,5
21053,6129,26053,44.0,50.0,466,7.1,True,2024-05-11,35-44,Home Goods,Dresser,False,4
21054,2304,26054,19.62,25.0,309,1.2,False,2024-06-23,35-44,Home Goods,Clock,False,1
21055,1382,26055,16.49,10.0,273,1.9,False,2024-05-27,35-44,Home Goods,Storage Containers,True,3
21056,4681,26056,26.82,50.0,185,8.8,False,2024-04-21,35-44,Electronics,Printer,False,4
21057,7386,26057,18.11,10.0,407,3.1,False,2024-07-29,35-44,Home Goods,Clock,True,2
21058,5895,26058,31.98,50.0,213,8.7,False,2024-05-25,35-44,Apparel,Fleece Jacket,True,5
21059,9474,26059,17.12,25.0,497,8.7,True,2024-03-25,35-44,Apparel,Dress,True,2
21060,7628,26060,14.99,50.0,273,4.5,True,2024-05-11,35-44,Home Goods,Coffee Maker,False,5
21061,8974,26061,19.44,25.0,281,5.7,True,2024-04-20,35-44,Home Goods,Wall Art,True,5
21062,1078,26062,26.53,25.0,488,2.5,False,2024-05-06,35-44,Apparel,Gloves,False,1
21063,2248,26063,32.74,50.0,472,8.9,False,2024-07-07,35-44,Home Goods,Throw Blanket,False,4
21064,1560,26064,44.66,10.0,133,3.2,False,2024-08-12,35-44,Home Goods,Kitchen Island,True,3
21065,9640,26065,20.77,25.0,183,14.5,False,2024-08-24,35-44,Apparel,Jumpsuit,False,4
21066,6375,26066,44.37,10.0,432,13.7,True,2024-07-16,35-44,Home Goods,Blender,True,4
21067,3520,26067,42.62,50.0,206,12.8,True,2024-05-11,35-44,Home Goods,Kitchen Island,True,5
21068,6683,26068,25.16,25.0,386,4.9,True,2024-06-12,35-44,Home Goods,Outdoor Furniture,False,3
21069,4053,26069,45.61,50.0,205,7.4,False,2024-06-04,35-44,Home Goods,Bed Frame,False,3
21070,7378,26070,88.33,50.0,154,5.4,True,2024-04-01,35-44,Electronics,Tablet,True,4
21071,4417,26071,20.97,10.0,341,10.9,False,2024-06-08,35-44,Home Goods,Coffee Table,False,3
21072,1157,26072,12.56,10.0,68,5.5,True,2024-06-15,35-44,Home Goods,Garbage Bin,True,1
21073,2509,26073,71.99,10.0,280,1.6,False,2024-06-26,35-44,Electronics,Laptop,True,4
21074,4376,26074,42.77,25.0,361,4.7,False,2024-03-23,35-44,Apparel,Button-Up Shirt,True,4
21075,6543,26075,49.09,10.0,346,9.5,False,2024-05-10,35-44,Home Goods,Storage Bench,False,4
21076,9102,26076,20.29,25.0,83,7.2,True,2024-02-27,35-44,Apparel,Fleece Jacket,False,4
21077,5127,26077,40.11,25.0,109,14.4,False,2024-08-21,35-44,Home Goods,Laundry Basket,True,5
21078,5923,26078,41.85,10.0,305,7.9,True,2024-07-29,35-44,Apparel,Jumpsuit,True,2
21079,2531,26079,23.27,10.0,484,6.5,False,2024-01-20,35-44,Home Goods,Bedding Set,True,5
21080,2625,26080,52.25,50.0,329,5.1,False,2024-02-29,35-44,Electronics,Tablet,True,5
21081,8150,26081,13.21,50.0,177,13.8,False,2024-03-02,35-44,Home Goods,Shower Curtain,True,5
21082,5736,26082,18.02,25.0,183,10.8,False,2024-08-10,35-44,Home Goods,Lamp,True,3
21083,9887,26083,34.2,50.0,362,13.1,True,2024-04-23,35-44,Home Goods,Vase,False,5
21084,4532,26084,88.16,50.0,307,8.1,False,2024-08-22,35-44,Electronics,USB Drive,True,1
21085,9868,26085,32.16,50.0,491,12.1,True,2024-01-12,35-44,Apparel,Fleece Jacket,True,2
21086,6413,26086,22.39,50.0,329,2.8,False,2024-02-29,35-44,Electronics,Smart Speaker,True,3
21087,7364,26087,29.8,10.0,137,7.8,True,2024-05-22,35-44,Apparel,Polo Shirt,True,2
21088,2851,26088,25.16,25.0,314,5.6,True,2024-08-20,35-44,Electronics,Electronic Scale,True,2
21089,8720,26089,32.5,10.0,351,8.8,False,2024-08-19,35-44,Apparel,Jeans,True,5
21090,9387,26090,18.53,10.0,180,3.9,True,2024-01-25,35-44,Home Goods,Shoe Rack,True,5
21091,7686,26091,38.64,10.0,329,7.9,False,2024-04-26,35-44,Home Goods,Dish Rack,True,4
21092,9559,26092,16.44,10.0,139,11.2,False,2024-01-21,35-44,Home Goods,Dining Chairs,True,3
21093,7378,26093,28.46,10.0,321,14.7,True,2024-07-02,35-44,Home Goods,Sofa,True,1
21094,1844,26094,45.96,10.0,172,7.2,False,2024-08-09,35-44,Home Goods,Shoe Rack,True,2
21095,1179,26095,29.74,10.0,481,13.3,False,2024-03-18,35-44,Home Goods,Curtains,True,2
21096,1020,26096,13.86,50.0,390,10.0,True,2024-02-26,35-44,Apparel,Bermuda Shorts,False,1
21097,2692,26097,39.03,10.0,85,11.3,True,2024-05-02,35-44,Home Goods,Curtain Rod,True,5
21098,2482,26098,45.69,50.0,122,2.6,True,2024-06-03,35-44,Apparel,Denim Jacket,False,4
21099,9421,26099,58.83,50.0,427,5.7,False,2024-08-03,35-44,Electronics,Digital Camera,True,5
