"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@Will32Fe @aduardabeatriz @jairbolsonaro Infelizmente... 😪
Daqui a pouco ele diz que a greenpeace causou isso tudo no Amapá",FALSE,4,"Will32Fe",2020-11-06 16:33:04,FALSE,"1324735165470572545","1324751665870811138","908171880770785280","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ericoucia",0,FALSE,FALSE,NA,NA
"@MartinBrampton @muddyboy50 @highnoontide @manifesto2000 @WEschenbach @bazakel @JaggerMickOZ @THommerich… https://t.co/smYqHCuML6",FALSE,0,"MartinBrampton",2020-11-06 16:33:02,TRUE,"1324737517523030016","1324751658790899717","48639042","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","markp1950",0,FALSE,FALSE,NA,NA
"RT @Greenpeace_ITA: Detergenti con #plastica liquida e #microplastiche: per riconoscerli ed evitarli abbiamo realizzato una guida all'acqui…",FALSE,0,NA,2020-11-06 16:32:55,FALSE,NA,"1324751627018973186",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kiki_viola8",23,TRUE,FALSE,NA,NA
"@MartinBrampton @muddyboy50 @manifesto2000 @WEschenbach @markp1950 @bazakel @JaggerMickOZ @THommerich @Boi_dBoi_d… https://t.co/U9woQYmJzt",FALSE,0,"MartinBrampton",2020-11-06 16:32:30,TRUE,"1324750238310084612","1324751522542968834","48639042","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","highnoontide",0,FALSE,FALSE,NA,NA
"RT @AngelMorsi: @ELLEmagazine #Friday Do not Preoccupy Yourself, Occupy Yourself! Live And Let Live! @TIME @starwars @RollingStone @mtvema…",FALSE,0,NA,2020-11-06 16:31:34,FALSE,NA,"1324751289348218881",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MepoupAe",11,TRUE,FALSE,NA,NA
"RT @fairdealguyana: Attorney-At-Law Melinda Janki, instrumental in writing Guyana’s environmental laws which protect the nation against har…",FALSE,0,NA,2020-11-06 16:31:24,FALSE,NA,"1324751245001764873",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SharadaKeats",2,TRUE,FALSE,NA,NA
"@MartinBrampton @muddyboy50 @manifesto2000 @WEschenbach @markp1950 @bazakel @JaggerMickOZ @THommerich @Boi_dBoi_d… https://t.co/r9sJsIoZxT",FALSE,1,"MartinBrampton",2020-11-06 16:31:11,TRUE,"1324737275125764098","1324751191889252352","48639042","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","highnoontide",0,FALSE,FALSE,NA,NA
"RT @Greenpeace: Industrial meat production is a monster that is destroying the rainforest. Share this video and demand companies and govern…",FALSE,0,NA,2020-11-06 16:31:09,FALSE,NA,"1324751184842940417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lesbiancarebear",3431,TRUE,FALSE,NA,NA
"RT @7Xtiloso: @AngelMorsi @ELLEmagazine @TIME @starwars @RollingStone @mtvema @eentertainment @Variety @lemondefr @infofirenze @netflix @UN…",FALSE,0,NA,2020-11-06 16:30:10,FALSE,NA,"1324750934887596032",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","1111dipatinete",3,TRUE,FALSE,NA,NA
"RT @GreenpeaceBR: Por decreto, desde o dia 16 de julho as queimadas estão proibidas na Amazônia. Porém, só em agosto de 2020 foram registra…",FALSE,0,NA,2020-11-06 16:30:04,FALSE,NA,"1324750910145351681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoaoEmanS2",481,TRUE,FALSE,NA,NA
"RT @AngelMorsi: @ELLEmagazine #Friday Do not Preoccupy Yourself, Occupy Yourself! Live And Let Live! @TIME @starwars @RollingStone @mtvema…",FALSE,0,NA,2020-11-06 16:29:57,FALSE,NA,"1324750883113078784",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","1111dipatinete",11,TRUE,FALSE,NA,NA
"RT @greenpeace_esp: ¿Sabes quién está detrás del sistema de gestión de residuos de envases en España?
Las mismas empresas que se lucran de…",FALSE,0,NA,2020-11-06 16:29:13,FALSE,NA,"1324750695166320646",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RichiPericles",222,TRUE,FALSE,NA,NA
"@muddyboy50 @highnoontide @manifesto2000 @WEschenbach @markp1950 @bazakel @JaggerMickOZ @THommerich @Boi_dBoi_d… https://t.co/uXdkk3LN5m",FALSE,1,"muddyboy50",2020-11-06 16:29:12,TRUE,"1324738482011574273","1324750694197452806","2445983605","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MartinBrampton",0,FALSE,FALSE,NA,NA
"RT @DanosTiempo: El sábado fue el #DíaMundialdelasCiudades y @greenpeace_esp transformó en espacio verde y amable el solar que @MADRID cedi…",FALSE,0,NA,2020-11-06 16:29:00,FALSE,NA,"1324750641168850945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VataKapha",15,TRUE,FALSE,NA,NA
"RT @HackathonLovers: Participas en algún proyecto de #energiacomunitaria ? Cuéntanoslo durante el #Renovathon de @greenpeace_esp y aporta i…",FALSE,0,NA,2020-11-06 16:28:45,FALSE,NA,"1324750578950483973",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HackathonLovers",10,TRUE,FALSE,NA,NA
"RT @intelingentiin: @AngelMorsi @ELLEmagazine @TIME @starwars @RollingStone @mtvema @eentertainment @Variety @lemondefr @infofirenze @netfl…",FALSE,0,NA,2020-11-06 16:28:37,FALSE,NA,"1324750547140907011",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mel_colmeia",2,TRUE,FALSE,NA,NA
"Les peuples autochtones de #Bornéo veulent sauver leur #forêt
#huiledepalme https://t.co/Ix9qFII6f8",FALSE,1,NA,2020-11-06 16:28:36,FALSE,NA,"1324750541919047680",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","zazafox01",0,FALSE,FALSE,NA,NA
"RT @7Xtiloso: @AngelMorsi @ELLEmagazine @TIME @starwars @RollingStone @mtvema @eentertainment @Variety @lemondefr @infofirenze @netflix @UN…",FALSE,0,NA,2020-11-06 16:28:34,FALSE,NA,"1324750533673078784",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mel_colmeia",3,TRUE,FALSE,NA,NA
"RT @HackathonLovers: Alguna idea de cómo introducir #energiasrenovables en el tejido urbano? Te buscamos para participar en el #Renovathon…",FALSE,0,NA,2020-11-06 16:28:33,FALSE,NA,"1324750529197707266",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HackathonLovers",11,TRUE,FALSE,NA,NA
"RT @AngelMorsi: @ELLEmagazine #Friday Do not Preoccupy Yourself, Occupy Yourself! Live And Let Live! @TIME @starwars @RollingStone @mtvema…",FALSE,0,NA,2020-11-06 16:28:18,FALSE,NA,"1324750468162179072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mel_colmeia",11,TRUE,FALSE,NA,NA
"RT @cartoonbrew: Cartoon Saloon’s new spot for Greenpeace spotlights the impact of industrial meat production. Directed by @tommmoore  and…",FALSE,0,NA,2020-11-06 16:27:50,FALSE,NA,"1324750347424964608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheGreatRedHope",127,TRUE,FALSE,NA,NA
"RT @Greenpeace: Three months after the oil began to spill into their ocean, Mauritians are left with more questions than answers. 

Sensiti…",FALSE,0,NA,2020-11-06 16:27:46,FALSE,NA,"1324750333004963842",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sueatkilmeedy",36,TRUE,FALSE,NA,NA
"RT @Greenpeace: The worst ecological disaster in the history of Mauritius should never have happened, and should never have been handled in…",FALSE,0,NA,2020-11-06 16:27:45,FALSE,NA,"1324750328915513345",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sueatkilmeedy",7,TRUE,FALSE,NA,NA
"RT @Greenpeace: .@greenpeaceafrica and @greenpeacejp have placed a 2 page advert in Mauritius’ newspaper @lexpressmaurice.

The advert is c…",FALSE,0,NA,2020-11-06 16:27:45,FALSE,NA,"1324750327040643076",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sueatkilmeedy",5,TRUE,FALSE,NA,NA
"RT @Greenpeace: There have been more troubles than solutions for fishing communities that have lost their basic income, children whose play…",FALSE,0,NA,2020-11-06 16:27:40,FALSE,NA,"1324750307839102978",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sueatkilmeedy",4,TRUE,FALSE,NA,NA
"Every single effort counts. Climate Change is Real.
Together we can make the best impact. @Greenpeace… https://t.co/Nb1GlFfw1O",FALSE,2,NA,2020-11-06 16:27:32,TRUE,NA,"1324750272539840514",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MustaphaManneh4",0,FALSE,FALSE,NA,NA
"RT @intelingentiin: @AngelMorsi @ELLEmagazine @TIME @starwars @RollingStone @mtvema @eentertainment @Variety @lemondefr @infofirenze @netfl…",FALSE,0,NA,2020-11-06 16:27:25,FALSE,NA,"1324750242231820288",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MioPanetone",2,TRUE,FALSE,NA,NA
"@muddyboy50 @highnoontide @manifesto2000 @WEschenbach @markp1950 @bazakel @JaggerMickOZ @THommerich @Boi_dBoi_d… https://t.co/LXqN2ygG1b",FALSE,1,"muddyboy50",2020-11-06 16:27:24,TRUE,"1324739316174782465","1324750238310084612","2445983605","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MartinBrampton",0,FALSE,FALSE,NA,NA
"RT @RevDrBarber: Join me online today at 2pm ET / 11am PT for #FireDrillFriday “Heart and Soul Edition” w/ my sisters @JaneFonda, @JoanCBae…",FALSE,0,NA,2020-11-06 16:27:22,FALSE,NA,"1324750231951605762",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ae_rubin",24,TRUE,FALSE,NA,NA
"RT @7Xtiloso: @AngelMorsi @ELLEmagazine @TIME @starwars @RollingStone @mtvema @eentertainment @Variety @lemondefr @infofirenze @netflix @UN…",FALSE,0,NA,2020-11-06 16:27:18,FALSE,NA,"1324750213949566979",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MioPanetone",3,TRUE,FALSE,NA,NA
"RT @AngelMorsi: @ELLEmagazine #Friday Do not Preoccupy Yourself, Occupy Yourself! Live And Let Live! @TIME @starwars @RollingStone @mtvema…",FALSE,0,NA,2020-11-06 16:26:59,FALSE,NA,"1324750134354333696",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MioPanetone",11,TRUE,FALSE,NA,NA
"@melaot_ Aucun camp et es gens qui sont pro yeager a ce stade faut aller consulter .",FALSE,0,"melaot_",2020-11-06 16:26:22,FALSE,"1324702996450693125","1324749980276502531","1189696844156325890","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Greenpeace_0",0,FALSE,FALSE,NA,NA
"Again @Greenpeace attacks meat production using COVID-19 as a fear mongering weapon If you r supporting Greenpeace… https://t.co/3R5HeTTupc",FALSE,0,NA,2020-11-06 16:26:18,TRUE,NA,"1324749963046375424",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","twitevit",0,FALSE,FALSE,NA,NA
"@AngelMorsi @ELLEmagazine @TIME @starwars @RollingStone @mtvema @eentertainment @Variety @lemondefr @infofirenze… https://t.co/QnYm8sbfrt",FALSE,4,"AngelMorsi",2020-11-06 16:24:53,TRUE,"1324746524832763911","1324749607595892737","52572170","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","intelingentiin",2,FALSE,FALSE,NA,NA
"RT @FireDrillFriday: TODAY✨ Don't miss our Fire Drill Friday: Election Recap as we heal our hearts and souls, and find the way forward in t…",FALSE,0,NA,2020-11-06 16:24:51,FALSE,NA,"1324749596933951495",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bjack417",9,TRUE,FALSE,NA,NA
"RT @KaoHua3: Hi Twitter, I am Kaossara Sani,please help me sign this letter https://t.co/6hwLHWqB8a
I am addressing it to @_AfricanUnion @C…",FALSE,0,NA,2020-11-06 16:24:41,FALSE,NA,"1324749555280322562",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","btkrth",12,TRUE,FALSE,NA,NA
"RT @greenpeace_esp: ¿Sabes quién está detrás del sistema de gestión de residuos de envases en España?
Las mismas empresas que se lucran de…",FALSE,0,NA,2020-11-06 16:24:40,FALSE,NA,"1324749550150705159",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZigaPrez",222,TRUE,FALSE,NA,NA
"RT @Greenpeace: We must end the age of oil.

We have to protect this pristine area. Never again should an oil spill put people and nature i…",FALSE,0,NA,2020-11-06 16:24:25,FALSE,NA,"1324749490318880769",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sueatkilmeedy",19,TRUE,FALSE,NA,NA
"RT @FireDrillFriday: TODAY✨ Don't miss our Fire Drill Friday: Election Recap as we heal our hearts and souls, and find the way forward in t…",FALSE,0,NA,2020-11-06 16:24:09,FALSE,NA,"1324749422425567232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","whereisbenjo",9,TRUE,FALSE,NA,NA
"RT @AngelMorsi: @ELLEmagazine #Friday Do not Preoccupy Yourself, Occupy Yourself! Live And Let Live! @TIME @starwars @RollingStone @mtvema…",FALSE,0,NA,2020-11-06 16:24:09,FALSE,NA,"1324749420244668418",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","intelingentiin",11,TRUE,FALSE,NA,NA
"RT @greenpeacefr: Notre réaction complète : https://t.co/CTcntSMe2X",FALSE,0,NA,2020-11-06 16:23:34,FALSE,NA,"1324749275780231171",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JulietteLauzza",6,TRUE,FALSE,NA,NA
"@AngelMorsi @ELLEmagazine @TIME @starwars @RollingStone @mtvema @eentertainment @Variety @lemondefr @infofirenze… https://t.co/uAld9V4Oop",FALSE,2,"AngelMorsi",2020-11-06 16:23:33,TRUE,"1324746524832763911","1324749269195231235","52572170","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","7Xtiloso",3,FALSE,FALSE,NA,NA
"RT @endelstamberg: I am Endel Stamberg, a climate activist from Germany. Uganda forest cover has depleted to 8%. And one of the forest in U…",FALSE,0,NA,2020-11-06 16:21:52,FALSE,NA,"1324748846229016576",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Zachary03699160",10,TRUE,FALSE,NA,NA
"RT @AngelMorsi: @ELLEmagazine #Friday Do not Preoccupy Yourself, Occupy Yourself! Live And Let Live! @TIME @starwars @RollingStone @mtvema…",FALSE,0,NA,2020-11-06 16:21:43,FALSE,NA,"1324748810279682050",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","7Xtiloso",11,TRUE,FALSE,NA,NA
"RT @Greenpeace: We must end the age of oil.

We have to protect this pristine area. Never again should an oil spill put people and nature i…",FALSE,0,NA,2020-11-06 16:21:41,FALSE,NA,"1324748802578771968",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jean_musmacher",19,TRUE,FALSE,NA,NA
"RT @Greenpeace_ITA: Detergenti con #plastica liquida e #microplastiche: per riconoscerli ed evitarli abbiamo realizzato una guida all'acqui…",FALSE,0,NA,2020-11-06 16:20:45,FALSE,NA,"1324748566242467842",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LiaColombo1",23,TRUE,FALSE,NA,NA
"RT @AngelMorsi: @ELLEmagazine #Friday Do not Preoccupy Yourself, Occupy Yourself! Live And Let Live! @TIME @starwars @RollingStone @mtvema…",FALSE,0,NA,2020-11-06 16:20:10,FALSE,NA,"1324748421073408000",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","treezinhas",11,TRUE,FALSE,NA,NA
"RT @FireDrillFriday: TODAY✨ Don't miss our Fire Drill Friday: Election Recap as we heal our hearts and souls, and find the way forward in t…",FALSE,0,NA,2020-11-06 16:19:54,FALSE,NA,"1324748353083768832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xxMakeMeStrongx",9,TRUE,FALSE,NA,NA
"RT @LittleNinjaUK: @LTDAForum @underdogfilms1 @JasonMoritz4 @one_lewisham @visitcamberwell @ediz1975 @KingsHeathLTN @oneoval_ @OneLevenshul…",FALSE,0,NA,2020-11-06 16:19:45,FALSE,NA,"1324748315699929090",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dan_m_hall",7,TRUE,FALSE,NA,NA
"RT @PrzyrodaKarpat: Dziś zapraszamy Was na wędrówkę tropem białowieskiego wilka z @NaTropieTV Obejrzyjcie koniecznie @NaukaPrzyrody @Greenp…",FALSE,0,NA,2020-11-06 16:19:40,FALSE,NA,"1324748294980030469",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joanna_lapinska",1,TRUE,FALSE,NA,NA
"RT @AngelMorsi: @ELLEmagazine #Friday Do not Preoccupy Yourself, Occupy Yourself! Live And Let Live! @TIME @starwars @RollingStone @mtvema…",FALSE,0,NA,2020-11-06 16:19:28,FALSE,NA,"1324748241641111552",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Beloestock",11,TRUE,FALSE,NA,NA
"Mientras la actual crisis sanitaria y económica global sigue su curso, la crisis climática no deja de agravarse. Lo… https://t.co/SosPMIEAmG",FALSE,0,NA,2020-11-06 16:19:00,TRUE,NA,"1324748124821229568",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","OIenAlicante",0,FALSE,FALSE,NA,NA
"RT @endelstamberg: I am Endel Stamberg, a climate activist from Germany. Uganda forest cover has depleted to 8%. And one of the forest in U…",FALSE,0,NA,2020-11-06 16:18:37,FALSE,NA,"1324748030420111367",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","endelstamberg",10,TRUE,FALSE,NA,NA
"RT @endelstamberg: Hi @KaoHua3, 
I stand with you to #StopShell!
I nominate every person under this tweet.
It's URGENT: 
@shell plans to le…",FALSE,0,NA,2020-11-06 16:18:32,FALSE,NA,"1324748007590535170",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","endelstamberg",7,TRUE,FALSE,NA,NA
"RT @FireDrillFriday: TODAY✨ Don't miss our Fire Drill Friday: Election Recap as we heal our hearts and souls, and find the way forward in t…",FALSE,0,NA,2020-11-06 16:18:25,FALSE,NA,"1324747980516241408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JanetSalud",9,TRUE,FALSE,NA,NA
"RT @Muenstertube: #Münster: Solidaritätsaktion für den Dannenröder Forst -  Statement Lara, Aktivistin #DanniBleibt @keinea49  @danni_soli…",FALSE,0,NA,2020-11-06 16:18:12,FALSE,NA,"1324747926388822017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MSListe_bui",4,TRUE,FALSE,NA,NA
"RT @marshawright: #ADVERTISING NEWSWIRE: Will This Greenpeace Deforestation Animation Make You Question Your Food Choices? https://t.co/HIG…",FALSE,0,NA,2020-11-06 16:18:02,FALSE,NA,"1324747883371966465",NA,"<a href=""https://www.mytweetpack.com"" rel=""nofollow"">myTweetPack</a>","MiaLis79",2,TRUE,FALSE,NA,NA
"RT @AngelMorsi: @ELLEmagazine #Friday Do not Preoccupy Yourself, Occupy Yourself! Live And Let Live! @TIME @starwars @RollingStone @mtvema…",FALSE,0,NA,2020-11-06 16:17:48,FALSE,NA,"1324747825469599744",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","temais2",11,TRUE,FALSE,NA,NA
"RT @Greenpeace: The worst ecological disaster in the history of Mauritius should never have happened, and should never have been handled in…",FALSE,0,NA,2020-11-06 16:17:42,FALSE,NA,"1324747797124517892",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","beatriz1011lop8",7,TRUE,FALSE,NA,NA
"RT @Greenpeace: Three months after the oil began to spill into their ocean, Mauritians are left with more questions than answers. 

Sensiti…",FALSE,0,NA,2020-11-06 16:17:36,FALSE,NA,"1324747774244593671",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","beatriz1011lop8",36,TRUE,FALSE,NA,NA
"RT @greenpeacefr: Notre réaction complète : https://t.co/CTcntSMe2X",FALSE,0,NA,2020-11-06 16:17:22,FALSE,NA,"1324747714916196352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","boujemaa_b",6,TRUE,FALSE,NA,NA
"Join me in asking @FP_Champagne not to reward the destruction of the #Amazon! 🔥🔥 Immediately halt the Canada-Mercos… https://t.co/qZ68sjfeH9",FALSE,1,NA,2020-11-06 16:16:42,TRUE,NA,"1324747548121305088",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","suzynotes",0,FALSE,FALSE,NA,NA
"RT @cartoonbrew: Cartoon Saloon’s new spot for Greenpeace spotlights the impact of industrial meat production. Directed by @tommmoore  and…",FALSE,0,NA,2020-11-06 16:16:42,FALSE,NA,"1324747546611322883",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","grigouips",127,TRUE,FALSE,NA,NA
"RT @AngelMorsi: @ELLEmagazine #Friday Do not Preoccupy Yourself, Occupy Yourself! Live And Let Live! @TIME @starwars @RollingStone @mtvema…",FALSE,0,NA,2020-11-06 16:16:40,FALSE,NA,"1324747536989593606",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DonHipy",11,TRUE,FALSE,NA,NA
"RT @MarkWatts_1: Undercover policing inquiry urged to investigate extent to which #spycops supplied intelligence to corporations. 

For exa…",FALSE,0,NA,2020-11-06 16:16:23,FALSE,NA,"1324747465879363584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","der_bluthund",3,TRUE,FALSE,NA,NA
"RT @GreenpeaceBR: O desmatamento e as queimadas estão colocando em risco centenas de espécies ameaças de extinção. Precisamos evitar agora…",FALSE,0,NA,2020-11-06 16:16:05,FALSE,NA,"1324747393208864768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","felipanjs",29,TRUE,FALSE,NA,NA
"RT @AngelMorsi: @ELLEmagazine #Friday Do not Preoccupy Yourself, Occupy Yourself! Live And Let Live! @TIME @starwars @RollingStone @mtvema…",FALSE,0,NA,2020-11-06 16:16:05,FALSE,NA,"1324747390436388870",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","freemina1",11,TRUE,FALSE,NA,NA
"@greenpeace_esp Antes me fiaba de vosotros. YA NO",FALSE,0,"greenpeace_esp",2020-11-06 16:15:49,FALSE,"1321071454276997120","1324747326548791297","11162772","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lislape",0,FALSE,FALSE,NA,NA
"RT @Jynxian: @Greenpeace Thank you for this term ""fortress conservation"" Incredibly important dialogue. We need preserves but we also need…",FALSE,0,NA,2020-11-06 16:15:08,FALSE,NA,"1324747154267594752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HawksEyeVision",1,TRUE,FALSE,NA,NA
"Serve un #GreenRecovery per le persone, non per chi guadagna inquinando! @Rinaldi_euro @RaffaeleFitto @ladyonorato… https://t.co/roQObc95EE",FALSE,22,NA,2020-11-06 16:15:04,TRUE,NA,"1324747138035818502",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Greenpeace_ITA",16,FALSE,FALSE,NA,NA
"RT @cartoonbrew: Cartoon Saloon’s new spot for Greenpeace spotlights the impact of industrial meat production. Directed by @tommmoore  and…",FALSE,0,NA,2020-11-06 16:14:56,FALSE,NA,"1324747100622565376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ciararoe",127,TRUE,FALSE,NA,NA
"Undercover policing inquiry urged to investigate extent to which #spycops supplied intelligence to corporations.… https://t.co/FK571kRh5A",FALSE,2,"MarkWatts_1",2020-11-06 16:14:04,TRUE,"1324741513943883782","1324746882715918337","522159892","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MarkWatts_1",3,FALSE,FALSE,NA,NA
"RT @ciel_tweets: Norway produces 1.7 million barrels of oil each day despite having signed the #ParisAgreement. We stand with environmental…",FALSE,0,NA,2020-11-06 16:14:00,FALSE,NA,"1324746867964608517",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GuzmanLaetitia",7,TRUE,FALSE,NA,NA
"Notre réaction complète : https://t.co/CTcntSMe2X",FALSE,7,"greenpeacefr",2020-11-06 16:13:03,FALSE,"1324745685116354560","1324746630168543239","4008771","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","greenpeacefr",6,FALSE,FALSE,NA,NA
"@Greenpeace Thank you for this term ""fortress conservation"" Incredibly important dialogue. We need preserves but we… https://t.co/XlxVTD5Vyv",FALSE,0,"Greenpeace",2020-11-06 16:12:57,TRUE,"1324744102219567104","1324746604214022144","3459051","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jynxian",1,FALSE,FALSE,NA,NA
"RT @lulex: Court win to stop GMO Salmon. @CetaceanSociety @OrcaSOS @standearth @Greenpeace @GMOFreeUSA @NonGMOProject @WWFCanada @CenterFor…",FALSE,0,NA,2020-11-06 16:12:44,FALSE,NA,"1324746547033264129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OrcaSOS",4,TRUE,FALSE,NA,NA
"@ELLEmagazine #Friday Do not Preoccupy Yourself, Occupy Yourself! Live And Let Live! @TIME @starwars @RollingStone… https://t.co/G5tul2Tjdi",FALSE,10,"ELLEmagazine",2020-11-06 16:12:38,TRUE,"1324739820275445760","1324746524832763911","20177423","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AngelMorsi",11,FALSE,FALSE,NA,NA
"RT @Greenpeace: Three months after the oil began to spill into their ocean, Mauritians are left with more questions than answers. 

Sensiti…",FALSE,0,NA,2020-11-06 16:12:02,FALSE,NA,"1324746374638829568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AakashAaku10",36,TRUE,FALSE,NA,NA
